Serial_number:
1092253
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
10/11/2023,10:24:49 am,0,10.6365,20.176,28350.9
10/11/2023,10:39:49 am,0,10.6365,20.228,28280.2
10/11/2023,10:54:49 am,0,10.6373,20.339,28268.3
10/11/2023,11:09:49 am,0,10.6375,20.494,28281.3
10/11/2023,11:24:49 am,0,10.6387,20.696,28369.8
10/11/2023,11:39:49 am,0,10.6395,20.904,28456.0
10/11/2023,11:54:49 am,0,10.6395,21.070,28522.7
10/11/2023,12:09:49 pm,0,10.6371,21.228,28595.2
10/11/2023,12:24:49 pm,0,10.6341,21.407,28708.8
10/11/2023,12:39:49 pm,0,10.6304,21.589,28741.8
10/11/2023,12:54:49 pm,0,10.6276,21.779,28894.8
10/11/2023,01:09:49 pm,0,10.6243,21.949,29000.8
10/11/2023,01:24:49 pm,0,10.6194,22.096,29089.8
10/11/2023,01:39:49 pm,0,10.6152,22.209,29012.0
10/11/2023,01:54:49 pm,0,10.6028,22.323,29148.6
10/11/2023,02:09:49 pm,0,10.6052,22.428,29222.5
10/11/2023,02:24:49 pm,0,10.6024,22.538,29303.9
10/11/2023,02:39:49 pm,0,10.6024,22.673,29478.7
10/11/2023,02:54:49 pm,0,10.6037,22.811,29751.9
10/11/2023,03:09:49 pm,0,10.6026,23.019,30104.0
10/11/2023,03:24:49 pm,0,10.6016,23.116,30257.6
10/11/2023,03:39:49 pm,0,10.6021,23.111,30367.7
10/11/2023,03:54:49 pm,0,10.6007,23.134,30455.5
10/11/2023,04:09:49 pm,0,10.6002,23.175,30540.3
10/11/2023,04:24:49 pm,0,10.6020,23.267,30595.3
10/11/2023,04:39:49 pm,0,10.5998,23.239,30499.6
10/11/2023,04:54:49 pm,0,10.5998,23.281,30438.4
10/11/2023,05:09:49 pm,0,10.6001,23.336,30430.8
10/11/2023,05:24:49 pm,0,10.5990,23.371,30166.9
10/11/2023,05:39:49 pm,0,10.6001,23.383,30162.9
10/11/2023,05:54:49 pm,0,10.6000,23.347,30314.1
10/11/2023,06:09:49 pm,0,10.6006,23.322,30294.2
10/11/2023,06:24:49 pm,0,10.6042,23.242,30322.1
10/11/2023,06:39:49 pm,0,10.6046,23.121,30163.8
10/11/2023,06:54:49 pm,0,10.6056,22.990,30023.4
10/11/2023,07:09:49 pm,0,10.6070,22.878,29960.4
10/11/2023,07:24:49 pm,0,10.6062,22.770,29801.5
10/11/2023,07:39:49 pm,0,10.6040,22.665,29701.0
10/11/2023,07:54:49 pm,0,10.6023,22.575,29593.8
10/11/2023,08:09:49 pm,0,10.6034,22.489,29464.6
10/11/2023,08:24:49 pm,0,10.6017,22.416,29504.8
10/11/2023,08:39:49 pm,0,10.6022,22.344,29496.9
10/11/2023,08:54:49 pm,0,10.6017,22.266,29478.5
10/11/2023,09:09:49 pm,0,10.6027,22.200,29425.6
10/11/2023,09:24:49 pm,0,10.6039,22.136,29436.1
10/11/2023,09:39:49 pm,0,10.6038,22.067,29463.1
10/11/2023,09:54:49 pm,0,10.6043,21.968,29472.2
10/11/2023,10:09:49 pm,0,10.6044,21.864,29496.9
10/11/2023,10:24:49 pm,0,10.6049,21.768,29560.6
10/11/2023,10:39:49 pm,0,10.6047,21.695,29442.8
10/11/2023,10:54:49 pm,0,10.6033,21.631,29367.3
10/11/2023,11:09:49 pm,0,10.6028,21.563,29318.2
10/11/2023,11:24:49 pm,0,10.6032,21.473,29182.2
10/11/2023,11:39:49 pm,0,10.6030,21.355,29138.8
10/11/2023,11:54:49 pm,0,10.6046,21.261,29061.4
10/12/2023,12:09:49 am,0,10.6050,21.202,29014.8
10/12/2023,12:24:49 am,0,10.6058,21.148,28980.2
10/12/2023,12:39:49 am,0,10.6050,21.093,28934.1
10/12/2023,12:54:49 am,0,10.6083,21.045,28944.3
10/12/2023,01:09:49 am,0,10.6091,20.987,28916.3
10/12/2023,01:24:49 am,0,10.6112,20.927,28836.6
10/12/2023,01:39:49 am,0,10.6110,20.877,28878.2
10/12/2023,01:54:49 am,0,10.6129,20.817,28856.1
10/12/2023,02:09:49 am,0,10.6130,20.742,28826.6
10/12/2023,02:24:49 am,0,10.6133,20.642,28751.1
10/12/2023,02:39:49 am,0,10.6134,20.549,28735.5
10/12/2023,02:54:49 am,0,10.6118,20.487,28712.1
10/12/2023,03:09:49 am,0,10.6114,20.446,28683.4
10/12/2023,03:24:49 am,0,10.6115,20.415,28644.0
10/12/2023,03:39:49 am,0,10.6111,20.378,28628.2
10/12/2023,03:54:49 am,0,10.6136,20.318,28624.4
10/12/2023,04:09:49 am,0,10.6143,20.256,28620.4
10/12/2023,04:24:49 am,0,10.6140,20.193,28579.5
10/12/2023,04:39:49 am,0,10.6161,20.129,28556.0
10/12/2023,04:54:49 am,0,10.6176,20.075,28498.2
10/12/2023,05:09:49 am,0,10.6206,20.035,28516.9
10/12/2023,05:24:49 am,0,10.6217,19.997,28504.1
10/12/2023,05:39:49 am,0,10.6243,19.946,28486.5
10/12/2023,05:54:49 am,0,10.6266,19.887,28434.6
10/12/2023,06:09:49 am,0,10.6283,19.808,28424.0
10/12/2023,06:24:49 am,0,10.6301,19.744,28377.7
10/12/2023,06:39:49 am,0,10.6321,19.678,28354.8
10/12/2023,06:54:49 am,0,10.6344,19.609,28319.4
10/12/2023,07:09:49 am,0,10.6368,19.536,28294.1
10/12/2023,07:24:49 am,0,10.6376,19.466,28234.6
10/12/2023,07:39:49 am,0,10.6390,19.400,28192.9
10/12/2023,07:54:49 am,0,10.6424,19.346,28192.1
10/12/2023,08:09:49 am,0,10.6452,19.290,28195.2
10/12/2023,08:24:49 am,0,10.6487,19.248,28086.8
10/12/2023,08:39:49 am,0,10.6515,19.215,28147.6
10/12/2023,08:54:49 am,0,10.6533,19.167,28121.1
10/12/2023,09:09:49 am,0,10.6550,19.122,28114.3
10/12/2023,09:24:49 am,0,10.6561,19.091,28062.3
10/12/2023,09:39:49 am,0,10.6564,19.064,28118.5
10/12/2023,09:54:49 am,0,10.6567,19.057,28064.1
10/12/2023,10:09:49 am,0,10.6573,19.074,28019.1
10/12/2023,10:24:49 am,0,10.6566,19.097,28020.1
10/12/2023,10:39:49 am,0,10.6557,19.119,28001.9
10/12/2023,10:54:49 am,0,10.6561,19.175,28073.4
10/12/2023,11:09:49 am,0,10.6561,19.216,28112.2
10/12/2023,11:24:49 am,0,10.6556,19.216,28092.1
10/12/2023,11:39:49 am,0,10.6567,19.356,28183.9
10/12/2023,11:54:49 am,0,10.6603,19.796,28333.5
10/12/2023,12:09:49 pm,0,10.6612,20.223,28580.6
10/12/2023,12:24:49 pm,0,10.6604,20.550,28775.1
10/12/2023,12:39:49 pm,0,10.6586,20.820,28865.9
10/12/2023,12:54:49 pm,0,10.6563,21.101,29057.4
10/12/2023,01:09:49 pm,0,10.6535,21.378,29203.1
10/12/2023,01:24:49 pm,0,10.6434,21.608,29377.5
10/12/2023,01:39:49 pm,0,10.6453,21.810,29490.9
10/12/2023,01:54:49 pm,0,10.6455,21.991,29616.0
10/12/2023,02:09:49 pm,0,10.6454,22.194,29709.2
10/12/2023,02:24:49 pm,0,10.6459,22.398,29813.7
10/12/2023,02:39:49 pm,0,10.6455,22.593,29929.7
10/12/2023,02:54:49 pm,0,10.6453,22.786,30054.0
10/12/2023,03:09:49 pm,0,10.6446,22.919,30084.8
10/12/2023,03:24:49 pm,0,10.6439,23.042,30148.3
10/12/2023,03:39:49 pm,0,10.6429,23.150,30268.0
10/12/2023,03:54:49 pm,0,10.6401,23.208,30301.9
10/12/2023,04:09:49 pm,0,10.6382,23.258,30310.5
10/12/2023,04:24:49 pm,0,10.6388,23.309,30387.8
10/12/2023,04:39:49 pm,0,10.6386,23.339,30424.7
10/12/2023,04:54:49 pm,0,10.6386,23.352,30473.6
10/12/2023,05:09:49 pm,0,10.6389,23.350,30436.2
10/12/2023,05:24:49 pm,0,10.6388,23.340,30434.6
10/12/2023,05:39:49 pm,0,10.6387,23.315,30418.7
10/12/2023,05:54:49 pm,0,10.6385,23.271,30429.5
10/12/2023,06:09:49 pm,0,10.6398,23.228,30367.3
10/12/2023,06:24:49 pm,0,10.6396,23.173,30403.3
10/12/2023,06:39:49 pm,0,10.6411,23.110,30375.1
10/12/2023,06:54:49 pm,0,10.6425,23.056,30378.1
10/12/2023,07:09:49 pm,0,10.6438,23.025,30384.9
10/12/2023,07:24:49 pm,0,10.6441,23.003,30420.2
10/12/2023,07:39:49 pm,0,10.6444,22.969,30375.4
10/12/2023,07:54:49 pm,0,10.6455,22.916,30426.7
10/12/2023,08:09:49 pm,0,10.6451,22.853,30422.0
10/12/2023,08:24:49 pm,0,10.6448,22.779,30321.3
10/12/2023,08:39:49 pm,0,10.6444,22.671,30292.0
10/12/2023,08:54:49 pm,0,10.6438,22.512,30238.5
10/12/2023,09:09:49 pm,0,10.6439,22.343,30155.3
10/12/2023,09:24:49 pm,0,10.6441,22.225,30097.0
10/12/2023,09:39:49 pm,0,10.6443,22.106,30049.3
10/12/2023,09:54:49 pm,0,10.6443,21.979,30032.7
10/12/2023,10:09:49 pm,0,10.6448,21.906,29955.3
10/12/2023,10:24:49 pm,0,10.6451,21.865,29893.1
10/12/2023,10:39:49 pm,0,10.6457,21.805,29941.4
10/12/2023,10:54:49 pm,0,10.6464,21.735,29868.9
10/12/2023,11:09:49 pm,0,10.6467,21.670,29844.3
10/12/2023,11:24:49 pm,0,10.6475,21.606,29818.4
10/12/2023,11:39:49 pm,0,10.6470,21.539,29787.2
10/12/2023,11:54:49 pm,0,10.6473,21.474,29725.5
10/13/2023,12:09:49 am,0,10.6481,21.399,29645.4
10/13/2023,12:24:49 am,0,10.6493,21.319,29648.5
10/13/2023,12:39:49 am,0,10.6510,21.244,29621.9
10/13/2023,12:54:49 am,0,10.6508,21.169,29588.3
10/13/2023,01:09:49 am,0,10.6501,21.124,29519.9
10/13/2023,01:24:49 am,0,10.6502,21.058,29522.2
10/13/2023,01:39:49 am,0,10.6512,20.966,29469.9
10/13/2023,01:54:49 am,0,10.6530,20.854,29411.6
10/13/2023,02:09:49 am,0,10.6554,20.750,29345.8
10/13/2023,02:24:49 am,0,10.6562,20.662,29319.6
10/13/2023,02:39:49 am,0,10.6569,20.570,29292.3
10/13/2023,02:54:49 am,0,10.6573,20.475,29249.5
10/13/2023,03:09:49 am,0,10.6569,20.384,29187.3
10/13/2023,03:24:49 am,0,10.6578,20.296,29138.6
10/13/2023,03:39:49 am,0,10.6575,20.224,29123.8
10/13/2023,03:54:49 am,0,10.6584,20.161,29103.7
10/13/2023,04:09:49 am,0,10.6598,20.091,29091.0
10/13/2023,04:24:49 am,0,10.6605,20.015,29063.9
10/13/2023,04:39:49 am,0,10.6613,19.949,29006.6
10/13/2023,04:54:49 am,0,10.6626,19.891,28962.7
10/13/2023,05:09:49 am,0,10.6657,19.837,28889.2
10/13/2023,05:24:49 am,0,10.6683,19.796,28906.5
10/13/2023,05:39:49 am,0,10.6685,19.760,28891.9
10/13/2023,05:54:49 am,0,10.6721,19.715,28835.1
10/13/2023,06:09:49 am,0,10.6737,19.670,28800.1
10/13/2023,06:24:49 am,0,10.6746,19.625,28817.8
10/13/2023,06:39:49 am,0,10.6764,19.574,28799.3
10/13/2023,06:54:49 am,0,10.6774,19.523,28752.2
10/13/2023,07:09:49 am,0,10.6771,19.468,28751.5
10/13/2023,07:24:49 am,0,10.6778,19.401,28677.0
10/13/2023,07:39:49 am,0,10.6784,19.337,28657.4
10/13/2023,07:54:49 am,0,10.6797,19.278,28635.2
10/13/2023,08:09:49 am,0,10.6821,19.234,28580.2
10/13/2023,08:24:49 am,0,10.6841,19.207,28629.7
10/13/2023,08:39:49 am,0,10.6862,19.195,28614.1
10/13/2023,08:54:49 am,0,10.6868,19.182,28588.7
10/13/2023,09:09:49 am,0,10.6867,19.161,28632.0
10/13/2023,09:24:49 am,0,10.6877,19.131,28595.8
10/13/2023,09:39:49 am,0,10.6894,19.112,28595.7
10/13/2023,09:54:49 am,0,10.6901,19.109,28600.2
10/13/2023,10:09:49 am,0,10.6919,19.169,28620.2
10/13/2023,10:24:49 am,0,10.6929,19.218,28602.9
10/13/2023,10:39:49 am,0,10.6924,19.236,28593.1
10/13/2023,10:54:49 am,0,10.6931,19.270,28622.4
10/13/2023,11:09:49 am,0,10.6930,19.299,28648.5
10/13/2023,11:24:49 am,0,10.6945,19.341,28674.5
10/13/2023,11:39:49 am,0,10.6941,19.381,28683.4
10/13/2023,11:54:49 am,0,10.6955,19.521,28755.3
10/13/2023,12:09:49 pm,0,10.6981,19.749,28880.7
10/13/2023,12:24:49 pm,0,10.7016,20.020,29087.4
10/13/2023,12:39:49 pm,0,10.7041,20.327,29239.5
10/13/2023,12:54:49 pm,0,10.7027,20.906,29514.8
10/13/2023,01:09:49 pm,0,10.7017,21.420,29750.9
10/13/2023,01:24:49 pm,0,10.6978,21.876,30061.7
10/13/2023,01:39:49 pm,0,10.6970,22.276,30242.8
10/13/2023,01:54:49 pm,0,10.6895,22.562,30391.6
10/13/2023,02:09:49 pm,0,10.6906,22.840,30586.7
10/13/2023,02:24:49 pm,0,10.6910,23.061,30731.3
10/13/2023,02:39:49 pm,0,10.6905,23.273,30860.1
10/13/2023,02:54:49 pm,0,10.6898,23.432,30984.7
10/13/2023,03:09:49 pm,0,10.6895,23.532,31034.8
10/13/2023,03:24:49 pm,0,10.6892,23.603,31101.6
10/13/2023,03:39:49 pm,0,10.6886,23.676,31099.4
10/13/2023,03:54:49 pm,0,10.6865,23.738,31159.4
10/13/2023,04:09:49 pm,0,10.6867,23.796,31442.1
10/13/2023,04:24:49 pm,0,10.6865,23.835,31523.9
10/13/2023,04:39:49 pm,0,10.6867,23.898,31559.7
10/13/2023,04:54:49 pm,0,10.6879,23.939,31604.5
10/13/2023,05:09:49 pm,0,10.6871,23.963,31622.5
10/13/2023,05:24:49 pm,0,10.6890,23.962,31651.4
10/13/2023,05:39:49 pm,0,10.6894,23.944,31652.6
10/13/2023,05:54:49 pm,0,10.6899,23.914,31644.5
10/13/2023,06:09:49 pm,0,10.6873,23.875,31630.9
10/13/2023,06:24:49 pm,0,10.6907,23.832,31614.1
10/13/2023,06:39:49 pm,0,10.6935,23.795,31613.4
10/13/2023,06:54:49 pm,0,10.6928,23.768,31604.6
10/13/2023,07:09:49 pm,0,10.6942,23.713,31587.0
10/13/2023,07:24:49 pm,0,10.6953,23.651,31565.9
10/13/2023,07:39:49 pm,0,10.6972,23.597,31557.0
10/13/2023,07:54:49 pm,0,10.6969,23.545,31551.7
10/13/2023,08:09:49 pm,0,10.6975,23.502,31533.5
10/13/2023,08:24:49 pm,0,10.7000,23.470,31527.8
10/13/2023,08:39:49 pm,0,10.6995,23.418,31519.8
10/13/2023,08:54:49 pm,0,10.7001,23.347,31506.5
10/13/2023,09:09:49 pm,0,10.7005,23.278,31462.7
10/13/2023,09:24:49 pm,0,10.7014,23.187,31428.4
10/13/2023,09:39:49 pm,0,10.7022,23.086,31380.0
10/13/2023,09:54:49 pm,0,10.7019,22.979,31077.3
10/13/2023,10:09:49 pm,0,10.7026,22.871,31038.2
10/13/2023,10:24:49 pm,0,10.7037,22.760,30955.9
10/13/2023,10:39:49 pm,0,10.7024,22.644,30910.9
10/13/2023,10:54:49 pm,0,10.7018,22.510,30850.4
10/13/2023,11:09:49 pm,0,10.7000,22.335,30809.7
10/13/2023,11:24:49 pm,0,10.6993,22.117,30690.3
10/13/2023,11:39:49 pm,0,10.7008,21.936,30597.8
10/13/2023,11:54:49 pm,0,10.7002,21.809,30520.1
10/14/2023,12:09:49 am,0,10.7018,21.668,30422.4
10/14/2023,12:24:49 am,0,10.7030,21.566,30335.0
10/14/2023,12:39:49 am,0,10.7060,21.484,30306.0
10/14/2023,12:54:49 am,0,10.7065,21.400,30214.0
10/14/2023,01:09:49 am,0,10.7061,21.345,30190.5
10/14/2023,01:24:49 am,0,10.7069,21.303,30174.1
10/14/2023,01:39:49 am,0,10.7083,21.238,30128.6
10/14/2023,01:54:49 am,0,10.7097,21.157,30087.5
10/14/2023,02:09:49 am,0,10.7111,21.069,30039.6
10/14/2023,02:24:49 am,0,10.7104,21.003,30003.4
10/14/2023,02:39:49 am,0,10.7108,20.966,29953.1
10/14/2023,02:54:49 am,0,10.7098,20.903,29908.2
10/14/2023,03:09:49 am,0,10.7087,20.839,29907.6
10/14/2023,03:24:49 am,0,10.7087,20.734,29868.6
10/14/2023,03:39:49 am,0,10.7087,20.614,29802.8
10/14/2023,03:54:49 am,0,10.7094,20.507,29744.7
10/14/2023,04:09:49 am,0,10.7094,20.412,29683.3
10/14/2023,04:24:49 am,0,10.7089,20.316,29626.1
10/14/2023,04:39:49 am,0,10.7108,20.218,29584.4
10/14/2023,04:54:49 am,0,10.7130,20.121,29465.5
10/14/2023,05:09:49 am,0,10.7136,20.044,29468.6
10/14/2023,05:24:49 am,0,10.7135,19.982,29421.3
10/14/2023,05:39:49 am,0,10.7151,19.917,29406.6
10/14/2023,05:54:49 am,0,10.7156,19.864,29335.4
10/14/2023,06:09:49 am,0,10.7180,19.801,29356.8
10/14/2023,06:24:49 am,0,10.7201,19.724,29285.2
10/14/2023,06:39:49 am,0,10.7228,19.665,29292.6
10/14/2023,06:54:49 am,0,10.7237,19.608,29245.3
10/14/2023,07:09:49 am,0,10.7252,19.560,29226.2
10/14/2023,07:24:49 am,0,10.7264,19.517,29185.7
10/14/2023,07:39:49 am,0,10.7282,19.482,29192.6
10/14/2023,07:54:49 am,0,10.7309,19.439,29157.9
10/14/2023,08:09:49 am,0,10.7337,19.378,29109.5
10/14/2023,08:24:49 am,0,10.7369,19.306,29071.5
10/14/2023,08:39:49 am,0,10.7398,19.248,29040.6
10/14/2023,08:54:49 am,0,10.7425,19.220,28984.4
10/14/2023,09:09:49 am,0,10.7447,19.194,29022.4
10/14/2023,09:24:49 am,0,10.7459,19.160,29013.3
10/14/2023,09:39:49 am,0,10.7481,19.134,28987.9
10/14/2023,09:54:49 am,0,10.7488,19.124,28967.4
10/14/2023,10:09:49 am,0,10.7490,19.127,29004.6
10/14/2023,10:24:49 am,0,10.7489,19.132,28913.1
10/14/2023,10:39:49 am,0,10.7492,19.157,29004.5
10/14/2023,10:54:49 am,0,10.7498,19.194,29025.5
10/14/2023,11:09:49 am,0,10.7508,19.297,29064.3
10/14/2023,11:24:49 am,0,10.7531,19.467,29111.9
10/14/2023,11:39:49 am,0,10.7547,19.612,29179.1
10/14/2023,11:54:49 am,0,10.7565,19.790,29258.2
10/14/2023,12:09:49 pm,0,10.7589,20.011,29341.3
10/14/2023,12:24:49 pm,0,10.7594,20.181,29498.2
10/14/2023,12:39:49 pm,0,10.7594,20.333,29567.8
10/14/2023,12:54:49 pm,0,10.7577,20.521,29639.2
10/14/2023,01:09:49 pm,0,10.7561,20.772,29776.7
10/14/2023,01:24:49 pm,0,10.7536,21.015,29940.6
10/14/2023,01:39:49 pm,0,10.7503,21.240,30078.9
10/14/2023,01:54:49 pm,0,10.7466,21.472,30215.7
10/14/2023,02:09:49 pm,0,10.7426,21.715,30270.3
10/14/2023,02:24:49 pm,0,10.7397,21.883,30440.8
10/14/2023,02:39:49 pm,0,10.7300,22.077,30579.1
10/14/2023,02:54:49 pm,0,10.7309,22.260,30681.8
10/14/2023,03:09:49 pm,0,10.7317,22.393,30710.4
10/14/2023,03:24:49 pm,0,10.7310,22.500,30829.4
10/14/2023,03:39:49 pm,0,10.7313,22.597,30852.0
10/14/2023,03:54:49 pm,0,10.7307,22.674,30883.9
10/14/2023,04:09:49 pm,0,10.7301,22.726,30912.1
10/14/2023,04:24:49 pm,0,10.7296,22.770,31002.1
10/14/2023,04:39:49 pm,0,10.7285,22.807,31040.6
10/14/2023,04:54:49 pm,0,10.7278,22.824,31050.8
10/14/2023,05:09:49 pm,0,10.7277,22.822,31079.8
10/14/2023,05:24:49 pm,0,10.7280,22.812,31041.4
10/14/2023,05:39:49 pm,0,10.7282,22.787,31015.4
10/14/2023,05:54:49 pm,0,10.7285,22.748,30994.3
10/14/2023,06:09:49 pm,0,10.7290,22.706,31027.7
10/14/2023,06:24:49 pm,0,10.7288,22.661,31030.1
10/14/2023,06:39:49 pm,0,10.7295,22.624,30979.9
10/14/2023,06:54:49 pm,0,10.7292,22.591,30999.0
10/14/2023,07:09:49 pm,0,10.7291,22.567,31021.5
10/14/2023,07:24:49 pm,0,10.7287,22.531,31003.5
10/14/2023,07:39:49 pm,0,10.7282,22.491,31005.6
10/14/2023,07:54:49 pm,0,10.7279,22.442,31025.5
10/14/2023,08:09:49 pm,0,10.7284,22.393,31001.6
10/14/2023,08:24:49 pm,0,10.7285,22.331,30969.3
10/14/2023,08:39:49 pm,0,10.7276,22.246,30952.8
10/14/2023,08:54:49 pm,0,10.7265,22.136,30901.3
10/14/2023,09:09:49 pm,0,10.7270,21.978,30862.9
10/14/2023,09:24:49 pm,0,10.7264,21.797,30770.0
10/14/2023,09:39:49 pm,0,10.7256,21.645,30686.9
10/14/2023,09:54:49 pm,0,10.7269,21.521,30648.5
10/14/2023,10:09:49 pm,0,10.7282,21.418,30575.6
10/14/2023,10:24:49 pm,0,10.7288,21.326,30539.5
10/14/2023,10:39:49 pm,0,10.7294,21.261,30527.8
10/14/2023,10:54:49 pm,0,10.7291,21.232,30481.8
10/14/2023,11:09:49 pm,0,10.7276,21.195,30422.9
10/14/2023,11:24:49 pm,0,10.7276,21.136,30418.7
10/14/2023,11:39:49 pm,0,10.7276,21.071,30356.6
10/14/2023,11:54:49 pm,0,10.7263,21.007,30277.5
10/15/2023,12:09:49 am,0,10.7256,20.950,30301.8
10/15/2023,12:24:49 am,0,10.7255,20.882,30243.4
