Serial_number:
1092253
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CON_UCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CON_UCTIVITY
8/30/2025,01:00:00 am,0,10.4658,26.812,25123.2
8/30/2025,01:15:00 am,0,10.4660,26.775,25094.3
8/30/2025,01:30:00 am,0,10.4664,26.728,25076.5
8/30/2025,01:45:00 am,0,10.4656,26.678,25037.1
8/30/2025,02:00:00 am,0,10.4666,26.622,25001.2
8/30/2025,02:15:00 am,0,10.4673,26.577,24975.0
8/30/2025,02:30:00 am,0,10.4670,26.531,24951.1
8/30/2025,02:45:00 am,0,10.4669,26.486,24939.8
8/30/2025,03:00:00 am,0,10.4658,26.432,25091.5
8/30/2025,03:15:00 am,0,10.4651,26.386,24923.0
8/30/2025,03:30:00 am,0,10.4660,26.337,24931.8
8/30/2025,03:45:00 am,0,10.4658,26.295,24975.1
8/30/2025,04:00:00 am,0,10.4660,26.252,24996.9
8/30/2025,04:15:00 am,0,10.4677,26.200,24855.4
8/30/2025,04:30:00 am,0,10.4696,26.145,24764.1
8/30/2025,04:45:00 am,0,10.4706,26.095,24718.5
8/30/2025,05:00:00 am,0,10.4723,26.037,24667.3
8/30/2025,05:15:00 am,0,10.4750,25.983,24642.1
8/30/2025,05:30:00 am,0,10.4764,25.932,24603.6
8/30/2025,05:45:00 am,0,10.4778,25.886,24575.1
8/30/2025,06:00:00 am,0,10.4773,25.839,24553.4
8/30/2025,06:15:00 am,0,10.4784,25.793,24517.2
8/30/2025,06:30:00 am,0,10.4783,25.755,24504.0
8/30/2025,06:45:00 am,0,10.4790,25.715,24487.3
8/30/2025,07:00:00 am,0,10.4805,25.678,24465.4
8/30/2025,07:15:00 am,0,10.4823,25.648,24467.2
8/30/2025,07:30:00 am,0,10.4819,25.622,24475.0
8/30/2025,07:45:00 am,0,10.4828,25.606,24477.6
8/30/2025,08:00:00 am,0,10.4825,25.592,24495.2
8/30/2025,08:15:00 am,0,10.4831,25.579,24478.8
8/30/2025,08:30:00 am,0,10.4831,25.562,24473.0
8/30/2025,08:45:00 am,0,10.4827,25.572,24500.8
8/30/2025,09:00:00 am,0,10.4825,25.615,24541.7
8/30/2025,09:15:00 am,0,10.4817,25.690,24593.9
8/30/2025,09:30:00 am,0,10.4814,25.772,24657.6
8/30/2025,09:45:00 am,0,10.4811,25.807,24718.2
8/30/2025,10:00:00 am,0,10.4803,25.865,24804.6
8/30/2025,10:15:00 am,0,10.4789,26.034,24982.9
8/30/2025,10:30:00 am,0,10.4775,26.192,25138.0
8/30/2025,10:45:00 am,0,10.4751,26.329,25308.7
8/30/2025,11:00:00 am,0,10.4725,26.439,25398.0
8/30/2025,11:15:00 am,0,10.4700,26.594,25553.0
8/30/2025,11:30:00 am,0,10.4677,26.742,25671.1
8/30/2025,11:45:00 am,0,10.4639,26.862,25792.0
8/30/2025,12:00:00 pm,0,10.5105,26.987,25922.6
8/30/2025,12:15:00 pm,0,10.4579,27.106,26032.3
8/30/2025,12:30:00 pm,0,10.4564,27.231,26144.1
8/30/2025,12:45:00 pm,0,10.4541,27.344,26259.7
8/30/2025,01:00:00 pm,0,10.4514,27.455,26329.8
8/30/2025,01:15:00 pm,0,10.4499,27.576,26407.0
8/30/2025,01:30:00 pm,0,10.4484,27.696,26498.3
8/30/2025,01:45:00 pm,0,10.4474,27.800,26559.6
8/30/2025,02:00:00 pm,0,10.4448,27.889,26600.4
8/30/2025,02:15:00 pm,0,10.4428,27.983,26622.0
8/30/2025,02:30:00 pm,0,10.4402,28.086,26685.6
8/30/2025,02:45:00 pm,0,10.4379,28.186,26744.2
8/30/2025,03:00:00 pm,0,10.4355,28.266,26787.9
8/30/2025,03:15:00 pm,0,10.4326,28.334,26829.9
8/30/2025,03:30:00 pm,0,10.4304,28.378,26866.9
8/30/2025,03:45:00 pm,0,10.4288,28.415,26872.9
8/30/2025,04:00:00 pm,0,10.4280,28.449,26871.3
8/30/2025,04:15:00 pm,0,10.4267,28.473,26841.4
8/30/2025,04:30:00 pm,0,10.4263,28.477,27215.7
8/30/2025,04:45:00 pm,0,10.4259,28.479,26821.2
8/30/2025,05:00:00 pm,0,10.4255,28.475,26828.1
8/30/2025,05:15:00 pm,0,10.4261,28.461,26804.8
8/30/2025,05:30:00 pm,0,10.4266,28.427,26730.1
8/30/2025,05:45:00 pm,0,10.4270,28.389,26649.1
8/30/2025,06:00:00 pm,0,10.4264,28.351,26550.4
8/30/2025,06:15:00 pm,0,10.4265,28.311,26528.3
8/30/2025,06:30:00 pm,0,10.4259,28.270,26451.6
8/30/2025,06:45:00 pm,0,10.4260,28.223,26390.1
8/30/2025,07:00:00 pm,0,10.4266,28.177,26339.2
8/30/2025,07:15:00 pm,0,10.4271,28.132,26295.4
8/30/2025,07:30:00 pm,0,10.4270,28.086,26245.0
8/30/2025,07:45:00 pm,0,10.4285,28.045,26207.3
8/30/2025,08:00:00 pm,0,10.4297,28.006,26158.0
8/30/2025,08:15:00 pm,0,10.4313,27.974,26140.3
8/30/2025,08:30:00 pm,0,10.4337,27.935,26105.1
8/30/2025,08:45:00 pm,0,10.4353,27.891,26086.8
8/30/2025,09:00:00 pm,0,10.4371,27.844,26044.8
8/30/2025,09:15:00 pm,0,10.4371,27.798,26007.0
8/30/2025,09:30:00 pm,0,10.4381,27.756,26117.4
8/30/2025,09:45:00 pm,0,10.4386,27.717,26155.0
8/30/2025,10:00:00 pm,0,10.4397,27.682,25969.2
8/30/2025,10:15:00 pm,0,10.4389,27.645,25928.0
8/30/2025,10:30:00 pm,0,10.4384,27.604,25908.9
8/30/2025,10:45:00 pm,0,10.4383,27.554,25970.2
8/30/2025,11:00:00 pm,0,10.4378,27.497,25830.5
8/30/2025,11:15:00 pm,0,10.4378,27.429,25790.4
8/30/2025,11:30:00 pm,0,10.4390,27.357,25758.0
8/30/2025,11:45:00 pm,0,10.4402,27.286,25696.6
8/31/2025,12:00:00 am,0,10.4413,27.228,25649.6
8/31/2025,12:15:00 am,0,10.4427,27.175,25594.6
8/31/2025,12:30:00 am,0,10.4448,27.129,25577.5
8/31/2025,12:45:00 am,0,10.4462,27.083,25535.1
8/31/2025,01:00:00 am,0,10.4479,27.031,25481.5
8/31/2025,01:15:00 am,0,10.4489,26.979,25450.8
8/31/2025,01:30:00 am,0,10.4494,26.930,25415.8
8/31/2025,01:45:00 am,0,10.4493,26.890,25390.7
8/31/2025,02:00:00 am,0,10.4498,26.844,25365.2
8/31/2025,02:15:00 am,0,10.4502,26.793,25318.2
8/31/2025,02:30:00 am,0,10.4495,26.745,25285.1
8/31/2025,02:45:00 am,0,10.4500,26.695,25243.1
8/31/2025,03:00:00 am,0,10.4491,26.647,25215.2
8/31/2025,03:15:00 am,0,10.4494,26.600,25164.6
8/31/2025,03:30:00 am,0,10.4516,26.553,25137.1
8/31/2025,03:45:00 am,0,10.4530,26.505,25099.5
8/31/2025,04:00:00 am,0,10.4539,26.460,25068.0
8/31/2025,04:15:00 am,0,10.4539,26.414,25022.4
8/31/2025,04:30:00 am,0,10.4532,26.367,25004.3
8/31/2025,04:45:00 am,0,10.4531,26.328,24964.6
8/31/2025,05:00:00 am,0,10.4542,26.292,25511.2
8/31/2025,05:15:00 am,0,10.4564,26.250,25323.7
8/31/2025,05:30:00 am,0,10.4594,26.204,25451.3
8/31/2025,05:45:00 am,0,10.4611,26.156,25591.9
8/31/2025,06:00:00 am,0,10.4632,26.106,25206.0
8/31/2025,06:15:00 am,0,10.4635,26.061,25114.7
8/31/2025,06:30:00 am,0,10.4643,26.014,25062.9
8/31/2025,06:45:00 am,0,10.4651,25.971,25019.9
8/31/2025,07:00:00 am,0,10.4645,25.936,24984.9
8/31/2025,07:15:00 am,0,10.4649,25.898,24974.3
8/31/2025,07:30:00 am,0,10.4652,25.866,24941.5
8/31/2025,07:45:00 am,0,10.4669,25.842,24926.0
8/31/2025,08:00:00 am,0,10.4671,25.822,24915.7
8/31/2025,08:15:00 am,0,10.4673,25.803,24913.9
8/31/2025,08:30:00 am,0,10.4675,25.788,24897.9
8/31/2025,08:45:00 am,0,10.4677,25.779,24897.1
8/31/2025,09:00:00 am,0,10.4675,25.809,24902.7
8/31/2025,09:15:00 am,0,10.4658,25.883,24958.1
8/31/2025,09:30:00 am,0,10.4658,25.941,25035.6
8/31/2025,09:45:00 am,0,10.4658,26.013,25101.2
8/31/2025,10:00:00 am,0,10.4654,26.113,25181.8
8/31/2025,10:15:00 am,0,10.4646,26.223,25286.5
8/31/2025,10:30:00 am,0,10.4628,26.360,25380.0
8/31/2025,10:45:00 am,0,10.4612,26.513,25486.9
8/31/2025,11:00:00 am,0,10.4581,26.697,25613.8
8/31/2025,11:15:00 am,0,10.4560,26.857,25742.1
8/31/2025,11:30:00 am,0,10.4528,27.002,25842.8
8/31/2025,11:45:00 am,0,10.4508,27.154,25949.1
8/31/2025,12:00:00 pm,0,10.4991,27.309,26074.3
8/31/2025,12:15:00 pm,0,10.4470,27.471,26173.4
8/31/2025,12:30:00 pm,0,10.4453,27.669,26323.9
8/31/2025,12:45:00 pm,0,10.4439,27.850,26453.0
8/31/2025,01:00:00 pm,0,10.4410,28.031,26571.6
8/31/2025,01:15:00 pm,0,10.4385,28.226,26768.2
8/31/2025,01:30:00 pm,0,10.4361,28.400,26926.6
8/31/2025,01:45:00 pm,0,10.4329,28.573,27046.0
8/31/2025,02:00:00 pm,0,10.4297,28.727,27141.3
8/31/2025,02:15:00 pm,0,10.4273,28.862,27221.8
8/31/2025,02:30:00 pm,0,10.4261,28.995,27367.5
8/31/2025,02:45:00 pm,0,10.4256,29.094,27465.5
8/31/2025,03:00:00 pm,0,10.4252,29.173,27492.3
8/31/2025,03:15:00 pm,0,10.4243,29.249,27481.0
8/31/2025,03:30:00 pm,0,10.4218,29.317,27498.2
8/31/2025,03:45:00 pm,0,10.4207,29.369,27558.6
8/31/2025,04:00:00 pm,0,10.4214,29.387,27545.0
8/31/2025,04:15:00 pm,0,10.4206,29.386,27460.3
8/31/2025,04:30:00 pm,0,10.4197,29.370,27418.7
8/31/2025,04:45:00 pm,0,10.4201,29.319,27338.0
8/31/2025,05:00:00 pm,0,10.4206,29.239,27255.4
8/31/2025,05:15:00 pm,0,10.4211,29.145,27127.8
8/31/2025,05:30:00 pm,0,10.4217,29.044,27045.1
8/31/2025,05:45:00 pm,0,10.4218,28.942,26913.9
8/31/2025,06:00:00 pm,0,10.4225,28.853,26790.1
8/31/2025,06:15:00 pm,0,10.4231,28.767,26676.1
8/31/2025,06:30:00 pm,0,10.4230,28.701,26558.5
8/31/2025,06:45:00 pm,0,10.4235,28.630,26447.2
8/31/2025,07:00:00 pm,0,10.4254,28.559,26382.9
8/31/2025,07:15:00 pm,0,10.4260,28.478,26305.5
8/31/2025,07:30:00 pm,0,10.4272,28.411,26281.0
8/31/2025,07:45:00 pm,0,10.4288,28.352,26208.8
8/31/2025,08:00:00 pm,0,10.4300,28.286,26140.0
8/31/2025,08:15:00 pm,0,10.4312,28.224,26034.0
8/31/2025,08:30:00 pm,0,10.4322,28.167,25957.3
8/31/2025,08:45:00 pm,0,10.4330,28.111,25897.5
8/31/2025,09:00:00 pm,0,10.4317,28.061,25865.3
8/31/2025,09:15:00 pm,0,10.4308,28.003,25844.4
8/31/2025,09:30:00 pm,0,10.4317,27.954,25775.4
8/31/2025,09:45:00 pm,0,10.4320,27.890,25728.7
8/31/2025,10:00:00 pm,0,10.4315,27.828,25659.2
8/31/2025,10:15:00 pm,0,10.4321,27.774,25606.5
8/31/2025,10:30:00 pm,0,10.4306,27.734,25570.8
8/31/2025,10:45:00 pm,0,10.4323,27.710,25539.1
8/31/2025,11:00:00 pm,0,10.4320,27.690,25530.7
8/31/2025,11:15:00 pm,0,10.4329,27.644,25497.8
8/31/2025,11:30:00 pm,0,10.4346,27.603,25475.1
8/31/2025,11:45:00 pm,0,10.4352,27.565,25454.0
9/1/2025,12:00:00 am,0,10.4356,27.516,25421.5
9/1/2025,12:15:00 am,0,10.4357,27.464,25375.7
9/1/2025,12:30:00 am,0,10.4367,27.416,25331.5
9/1/2025,12:45:00 am,0,10.4358,27.371,25302.6
9/1/2025,01:00:00 am,0,10.4366,27.316,25260.9
9/1/2025,01:15:00 am,0,10.4374,27.245,25211.1
9/1/2025,01:30:00 am,0,10.4377,27.174,25151.0
9/1/2025,01:45:00 am,0,10.4383,27.115,25119.2
9/1/2025,02:00:00 am,0,10.4382,27.057,25070.2
9/1/2025,02:15:00 am,0,10.4391,27.009,25018.0
9/1/2025,02:30:00 am,0,10.4408,26.964,24985.0
9/1/2025,02:45:00 am,0,10.4419,26.917,24963.7
9/1/2025,03:00:00 am,0,10.4443,26.877,24921.1
9/1/2025,03:15:00 am,0,10.4453,26.834,24897.1
9/1/2025,03:30:00 am,0,10.4461,26.797,24868.6
9/1/2025,03:45:00 am,0,10.4475,26.750,24834.0
9/1/2025,04:00:00 am,0,10.4487,26.703,24799.0
9/1/2025,04:15:00 am,0,10.4501,26.661,24768.7
9/1/2025,04:30:00 am,0,10.4506,26.620,24729.8
9/1/2025,04:45:00 am,0,10.4503,26.576,24694.7
9/1/2025,05:00:00 am,0,10.4518,26.533,24646.3
9/1/2025,05:15:00 am,0,10.4513,26.486,24608.7
9/1/2025,05:30:00 am,0,10.4516,26.443,24570.3
9/1/2025,05:45:00 am,0,10.4529,26.407,24549.3
9/1/2025,06:00:00 am,0,10.4542,26.364,24506.8
9/1/2025,06:15:00 am,0,10.4558,26.313,24471.3
9/1/2025,06:30:00 am,0,10.4568,26.272,24437.0
9/1/2025,06:45:00 am,0,10.4578,26.238,24410.3
9/1/2025,07:00:00 am,0,10.4583,26.201,24394.5
9/1/2025,07:15:00 am,0,10.4590,26.172,24385.1
9/1/2025,07:30:00 am,0,10.4597,26.157,24377.5
9/1/2025,07:45:00 am,0,10.4606,26.146,24376.3
9/1/2025,08:00:00 am,0,10.4600,26.139,24372.1
9/1/2025,08:15:00 am,0,10.4609,26.129,24365.1
9/1/2025,08:30:00 am,0,10.4608,26.118,24346.5
9/1/2025,08:45:00 am,0,10.4601,26.103,24337.4
9/1/2025,09:00:00 am,0,10.4619,26.107,24348.1
9/1/2025,09:15:00 am,0,10.4628,26.130,24345.1
9/1/2025,09:30:00 am,0,10.4644,26.179,24375.9
9/1/2025,09:45:00 am,0,10.4650,26.277,24433.4
9/1/2025,10:00:00 am,0,10.4623,26.394,24527.4
9/1/2025,10:15:00 am,0,10.4600,26.484,24574.3
9/1/2025,10:30:00 am,0,10.4578,26.595,24656.7
9/1/2025,10:45:00 am,0,10.4555,26.712,24757.4
9/1/2025,11:00:00 am,0,10.4541,26.812,24848.7
9/1/2025,11:15:00 am,0,10.4523,26.929,24962.9
9/1/2025,11:30:00 am,0,10.4505,27.091,25101.6
9/1/2025,11:45:00 am,0,10.4488,27.354,25302.7
9/1/2025,12:00:00 pm,0,10.4965,27.656,25515.8
9/1/2025,12:15:00 pm,0,10.4441,27.912,25710.5
9/1/2025,12:30:00 pm,0,10.4420,28.092,25857.5
9/1/2025,12:45:00 pm,0,10.4406,28.222,25984.8
9/1/2025,01:00:00 pm,0,10.4395,28.318,26091.6
9/1/2025,01:15:00 pm,0,10.4373,28.422,26169.9
9/1/2025,01:30:00 pm,0,10.4336,28.573,26273.8
9/1/2025,01:45:00 pm,0,10.4321,28.704,26397.6
9/1/2025,02:00:00 pm,0,10.4323,28.804,26512.7
9/1/2025,02:15:00 pm,0,10.4322,28.890,26600.1
9/1/2025,02:30:00 pm,0,10.4315,28.942,26640.9
9/1/2025,02:45:00 pm,0,10.4318,28.994,26633.3
9/1/2025,03:00:00 pm,0,10.4315,29.047,26645.1
9/1/2025,03:15:00 pm,0,10.4305,29.070,26641.9
9/1/2025,03:30:00 pm,0,10.4300,29.098,26682.6
9/1/2025,03:45:00 pm,0,10.4274,29.119,26675.8
9/1/2025,04:00:00 pm,0,10.4261,29.142,26589.8
9/1/2025,04:15:00 pm,0,10.4235,29.171,26597.3
9/1/2025,04:30:00 pm,0,10.4247,29.172,26608.2
9/1/2025,04:45:00 pm,0,10.4235,29.147,26561.3
9/1/2025,05:00:00 pm,0,10.4228,29.102,26453.3
9/1/2025,05:15:00 pm,0,10.4217,29.039,26405.6
9/1/2025,05:30:00 pm,0,10.4209,28.968,26338.0
9/1/2025,05:45:00 pm,0,10.4211,28.886,26250.2
9/1/2025,06:00:00 pm,0,10.4194,28.801,26123.8
9/1/2025,06:15:00 pm,0,10.4208,28.714,26060.7
9/1/2025,06:30:00 pm,0,10.4252,28.633,26049.5
9/1/2025,06:45:00 pm,0,10.4264,28.549,25962.3
9/1/2025,07:00:00 pm,0,10.4311,28.476,25830.4
9/1/2025,07:15:00 pm,0,10.4297,28.428,25786.3
9/1/2025,07:30:00 pm,0,10.4312,28.368,25730.9
9/1/2025,07:45:00 pm,0,10.4330,28.297,25670.9
9/1/2025,08:00:00 pm,0,10.4335,28.218,25570.6
9/1/2025,08:15:00 pm,0,10.4325,28.159,25539.4
9/1/2025,08:30:00 pm,0,10.4337,28.096,25518.5
9/1/2025,08:45:00 pm,0,10.4354,28.028,25480.2
9/1/2025,09:00:00 pm,0,10.4375,27.961,25375.3
9/1/2025,09:15:00 pm,0,10.4408,27.908,25335.0
9/1/2025,09:30:00 pm,0,10.4399,27.837,25260.8
9/1/2025,09:45:00 pm,0,10.4384,27.755,25161.8
9/1/2025,10:00:00 pm,0,10.4391,27.680,25065.5
9/1/2025,10:15:00 pm,0,10.4392,27.613,25005.5
9/1/2025,10:30:00 pm,0,10.4404,27.535,24928.2
9/1/2025,10:45:00 pm,0,10.4431,27.467,24868.8
9/1/2025,11:00:00 pm,0,10.4440,27.418,24826.5
9/1/2025,11:15:00 pm,0,10.4457,27.355,24786.6
9/1/2025,11:30:00 pm,0,10.4472,27.295,24732.0
9/1/2025,11:45:00 pm,0,10.4491,27.217,24677.3
9/2/2025,12:00:00 am,0,10.4502,27.139,24610.5
9/2/2025,12:15:00 am,0,10.4516,27.057,24519.5
9/2/2025,12:30:00 am,0,10.4520,26.986,24470.1
9/2/2025,12:45:00 am,0,10.4505,26.909,24406.5
9/2/2025,01:00:00 am,0,10.4514,26.850,24355.9
9/2/2025,01:15:00 am,0,10.4514,26.801,24300.6
9/2/2025,01:30:00 am,0,10.4512,26.747,24261.9
9/2/2025,01:45:00 am,0,10.4530,26.699,24216.7
9/2/2025,02:00:00 am,0,10.4530,26.653,24141.9
9/2/2025,02:15:00 am,0,10.4514,26.616,24123.3
9/2/2025,02:30:00 am,0,10.4523,26.579,24113.0
9/2/2025,02:45:00 am,0,10.4517,26.533,24069.8
9/2/2025,03:00:00 am,0,10.4508,26.490,24039.2
9/2/2025,03:15:00 am,0,10.4505,26.456,24012.7
9/2/2025,03:30:00 am,0,10.4511,26.426,23974.7
9/2/2025,03:45:00 am,0,10.4512,26.391,23948.2
9/2/2025,04:00:00 am,0,10.4504,26.353,23933.4
9/2/2025,04:15:00 am,0,10.4507,26.319,23901.9
9/2/2025,04:30:00 am,0,10.4513,26.280,23849.6
9/2/2025,04:45:00 am,0,10.4519,26.250,23814.7
9/2/2025,05:00:00 am,0,10.4537,26.225,23780.7
9/2/2025,05:15:00 am,0,10.4536,26.203,23762.3
9/2/2025,05:30:00 am,0,10.4572,26.178,23712.4
9/2/2025,05:45:00 am,0,10.4601,26.153,23675.5
9/2/2025,06:00:00 am,0,10.4605,26.131,23659.6
9/2/2025,06:15:00 am,0,10.4619,26.102,23636.3
9/2/2025,06:30:00 am,0,10.4632,26.073,23621.0
9/2/2025,06:45:00 am,0,10.4640,26.046,23609.9
9/2/2025,07:00:00 am,0,10.4642,26.019,23610.7
9/2/2025,07:15:00 am,0,10.4647,25.995,23585.8
9/2/2025,07:30:00 am,0,10.4671,25.965,23577.6
9/2/2025,07:45:00 am,0,10.4672,25.935,23537.7
9/2/2025,08:00:00 am,0,10.4663,25.919,23520.5
9/2/2025,08:15:00 am,0,10.4663,25.910,23519.4
9/2/2025,08:30:00 am,0,10.4669,25.915,23530.6
9/2/2025,08:45:00 am,0,10.4680,25.916,23560.3
9/2/2025,09:00:00 am,0,10.4698,25.920,23567.0
9/2/2025,09:15:00 am,0,10.4722,25.924,23572.6
9/2/2025,09:30:00 am,0,10.4725,25.925,23591.4
9/2/2025,09:45:00 am,0,10.4735,25.939,23600.3
9/2/2025,10:00:00 am,0,10.4741,25.982,23629.3
9/2/2025,10:15:00 am,0,10.4768,26.048,23680.4
9/2/2025,10:30:00 am,0,10.4798,26.153,23734.6
9/2/2025,10:45:00 am,0,10.4791,26.308,23820.1
9/2/2025,11:00:00 am,0,10.4804,26.456,23926.0
9/2/2025,11:15:00 am,0,10.4806,26.631,24062.2
9/2/2025,11:30:00 am,0,10.4791,26.805,24200.6
9/2/2025,11:45:00 am,0,10.4759,26.969,24343.4
9/2/2025,12:00:00 pm,0,10.5221,27.100,24455.4
9/2/2025,12:15:00 pm,0,10.4693,27.248,24663.1
9/2/2025,12:30:00 pm,0,10.4649,27.422,24853.3
9/2/2025,12:45:00 pm,0,10.4588,27.527,25093.2
9/2/2025,01:00:00 pm,0,10.4578,27.602,25126.0
9/2/2025,01:15:00 pm,0,10.4534,27.630,25171.9
9/2/2025,01:30:00 pm,0,10.4495,27.689,25214.3
9/2/2025,01:45:00 pm,0,10.4475,27.725,25281.9
9/2/2025,02:00:00 pm,0,10.4456,27.759,25242.7
9/2/2025,02:15:00 pm,0,10.4429,27.795,25247.3
9/2/2025,02:30:00 pm,0,10.4414,27.855,25198.4
9/2/2025,02:45:00 pm,0,10.4395,27.902,25151.4
9/2/2025,03:00:00 pm,0,10.4376,27.927,25166.0
9/2/2025,03:15:00 pm,0,10.4371,27.954,25211.8
9/2/2025,03:30:00 pm,0,10.4354,27.990,25205.1
9/2/2025,03:45:00 pm,0,10.4348,28.024,25175.8
9/2/2025,04:00:00 pm,0,10.4318,28.063,25128.8
9/2/2025,04:15:00 pm,0,10.4322,28.100,25104.3
9/2/2025,04:30:00 pm,0,10.4319,28.119,25082.6
9/2/2025,04:45:00 pm,0,10.4314,28.130,25057.5
9/2/2025,05:00:00 pm,0,10.4313,28.113,25004.1
9/2/2025,05:15:00 pm,0,10.4304,28.074,24992.9
9/2/2025,05:30:00 pm,0,10.4303,28.017,24930.4
9/2/2025,05:45:00 pm,0,10.4280,27.964,24851.1
9/2/2025,06:00:00 pm,0,10.4268,27.900,24740.5
9/2/2025,06:15:00 pm,0,10.4273,27.852,24684.9
9/2/2025,06:30:00 pm,0,10.4279,27.813,24613.5
9/2/2025,06:45:00 pm,0,10.4297,27.780,24573.3
9/2/2025,07:00:00 pm,0,10.4293,27.750,24546.8
9/2/2025,07:15:00 pm,0,10.4301,27.718,24538.4
9/2/2025,07:30:00 pm,0,10.4309,27.689,24508.6
9/2/2025,07:45:00 pm,0,10.4327,27.659,24505.6
9/2/2025,08:00:00 pm,0,10.4333,27.628,24474.1
9/2/2025,08:15:00 pm,0,10.4343,27.591,24461.7
9/2/2025,08:30:00 pm,0,10.4354,27.554,24418.0
9/2/2025,08:45:00 pm,0,10.4375,27.514,24406.2
9/2/2025,09:00:00 pm,0,10.4382,27.474,24383.0
9/2/2025,09:15:00 pm,0,10.4379,27.433,24349.8
9/2/2025,09:30:00 pm,0,10.4378,27.392,24319.1
9/2/2025,09:45:00 pm,0,10.4380,27.348,24293.6
9/2/2025,10:00:00 pm,0,10.4380,27.297,24271.0
9/2/2025,10:15:00 pm,0,10.4389,27.254,24224.8
9/2/2025,10:30:00 pm,0,10.4390,27.215,24208.1
9/2/2025,10:45:00 pm,0,10.4392,27.185,24188.9
9/2/2025,11:00:00 pm,0,10.4379,27.149,24172.9
9/2/2025,11:15:00 pm,0,10.4378,27.106,24128.7
9/2/2025,11:30:00 pm,0,10.4377,27.062,24100.9
